,open,high,low,close,volume,pct_chg,ret
2018-07-10,0.0,0.0,0.0,268.25,0.0,0.0,-0.0031586770717206836
2018-07-11,0.0,0.0,0.0,269.0,0.0,0.0,0.002795899347623587
2018-07-12,0.0,0.0,0.0,267.99,0.0,0.0,-0.003754646840148701
2018-07-13,0.0,0.0,0.0,267.8,0.0,0.0,-0.0007089816784208169
2018-07-16,0.0,0.0,0.0,268.15,0.0,0.0,0.001306945481702737
2018-07-17,0.0,0.0,0.0,267.87,0.0,0.0,-0.0010441916837590215
2018-07-18,0.0,0.0,0.0,265.47,0.0,0.0,-0.008959569940642731
2018-07-19,0.0,0.0,0.0,266.29,0.0,0.0,0.003088861264926246
2018-07-20,0.0,0.0,0.0,267.48,0.0,0.0,0.0044688121972285
2018-07-23,0.0,0.0,0.0,268.4,0.0,0.0,0.0034395094960368855
2018-07-24,0.0,0.0,0.0,268.43,0.0,0.0,0.0001117734724294106
2018-07-25,0.0,0.0,0.0,268.0,0.0,0.0,-0.0016019073874008471
2018-07-26,0.0,0.0,0.0,268.58,0.0,0.0,0.002164179104477526
2018-07-27,0.0,0.0,0.0,268.25,0.0,0.0,-0.0012286841909300295
2018-07-30,0.0,0.0,0.0,268.29,0.0,0.0,0.00014911463187328167
2018-07-31,0.0,0.0,0.0,268.65,0.0,0.0,0.0013418316001341246
2018-08-01,0.0,0.0,0.0,268.24,0.0,0.0,-0.0015261492648426245
2018-08-02,0.0,0.0,0.0,267.93,0.0,0.0,-0.0011556814792722525
2018-08-03,0.0,0.0,0.0,267.81,0.0,0.0,-0.0004478781771358742
2018-08-06,0.0,0.0,0.0,267.6,0.0,0.0,-0.000784138008289359
2018-08-07,0.0,0.0,0.0,267.61,0.0,0.0,3.736920777286379e-05
2018-08-08,0.0,0.0,0.0,267.2,0.0,0.0,-0.0015320802660588884
2018-08-09,0.0,0.0,0.0,267.14,0.0,0.0,-0.00022455089820361263
2018-08-10,0.0,0.0,0.0,267.24,0.0,0.0,0.0003743355543910365
2018-08-13,0.0,0.0,0.0,267.72,0.0,0.0,0.0017961383026494637
2018-08-14,0.0,0.0,0.0,265.51,0.0,0.0,-0.008254893171970812
2018-08-15,0.0,0.0,0.0,264.97,0.0,0.0,-0.002033821701630689
2018-08-16,0.0,0.0,0.0,262.39,0.0,0.0,-0.00973695135298347
2018-08-17,0.0,0.0,0.0,261.59,0.0,0.0,-0.0030488966805137796
2018-08-20,0.0,0.0,0.0,263.18,0.0,0.0,0.006078213999006099
2018-08-21,0.0,0.0,0.0,264.51,0.0,0.0,0.005053575499657903
2018-08-22,0.0,0.0,0.0,264.1,0.0,0.0,-0.001550035915466208
2018-08-23,0.0,0.0,0.0,264.26,0.0,0.0,0.0006058311245737968
2018-08-24,0.0,0.0,0.0,264.6,0.0,0.0,0.0012866116703247332
2018-08-27,0.0,0.0,0.0,265.3,0.0,0.0,0.002645502645502562
2018-08-28,0.0,0.0,0.0,266.34,0.0,0.0,0.003920090463625847
2018-08-29,0.0,0.0,0.0,265.69,0.0,0.0,-0.002440489599759621
2018-08-30,0.0,0.0,0.0,266.0,0.0,0.0,0.0011667733072378006
2018-08-31,0.0,0.0,0.0,266.47,0.0,0.0,0.0017669172932330834
2018-09-03,0.0,0.0,0.0,265.0,0.0,0.0,-0.005516568469246197
2018-09-04,0.0,0.0,0.0,264.14,0.0,0.0,-0.0032452830188679505
2018-09-05,0.0,0.0,0.0,263.91,0.0,0.0,-0.0008707503596575572
2018-09-06,0.0,0.0,0.0,264.8,0.0,0.0,0.003372361790004108
2018-09-07,0.0,0.0,0.0,265.22,0.0,0.0,0.0015861027190333665
2018-09-10,0.0,0.0,0.0,265.19,0.0,0.0,-0.00011311364150523584
2018-09-11,0.0,0.0,0.0,265.38,0.0,0.0,0.000716467438440338
2018-09-12,0.0,0.0,0.0,265.2,0.0,0.0,-0.0006782726656116012
2018-09-13,0.0,0.0,0.0,266.15,0.0,0.0,0.0035822021116138636
2018-09-14,0.0,0.0,0.0,266.72,0.0,0.0,0.00214164944580153
2018-09-17,0.0,0.0,0.0,265.69,0.0,0.0,-0.003861727654469238
2018-09-18,0.0,0.0,0.0,265.79,0.0,0.0,0.0003763784862058639
2018-09-19,0.0,0.0,0.0,266.69,0.0,0.0,0.00338613190864967
2018-09-20,0.0,0.0,0.0,266.54,0.0,0.0,-0.0005624507855561678
2018-09-21,0.0,0.0,0.0,267.7,0.0,0.0,0.004352067231935042
2018-09-25,0.0,0.0,0.0,266.53,0.0,0.0,-0.00437056406425107
2018-09-26,0.0,0.0,0.0,267.1,0.0,0.0,0.0021385960304658447
2018-09-27,0.0,0.0,0.0,266.3,0.0,0.0,-0.0029951329090228684
2018-09-28,0.0,0.0,0.0,264.06,0.0,0.0,-0.008411565903116869
2018-10-08,0.0,0.0,0.0,266.98,0.0,0.0,0.011058092857683999
2018-10-09,0.0,0.0,0.0,266.72,0.0,0.0,-0.0009738557195295705
2018-10-10,0.0,0.0,0.0,266.46,0.0,0.0,-0.0009748050389923879
2018-10-11,0.0,0.0,0.0,268.28,0.0,0.0,0.006830293477444904
2018-10-12,0.0,0.0,0.0,271.35,0.0,0.0,0.011443268227225412
2018-10-15,0.0,0.0,0.0,274.45,0.0,0.0,0.011424359683066099
2018-10-16,0.0,0.0,0.0,274.25,0.0,0.0,-0.0007287301876479635
2018-10-17,0.0,0.0,0.0,273.74,0.0,0.0,-0.0018596171376481507
2018-10-18,0.0,0.0,0.0,273.65,0.0,0.0,-0.00032877913348439147
2018-10-19,0.0,0.0,0.0,274.2,0.0,0.0,0.0020098666179426683
2018-10-22,0.0,0.0,0.0,274.7,0.0,0.0,0.0018234865061999006
2018-10-23,0.0,0.0,0.0,276.32,0.0,0.0,0.005897342555515106
